"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","WORLDBANKINCOMEGROUP","COUNTRY","AGEGROUP","SEX","Display Value","Numeric","Low","High","Comments"
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","NOR","YEARS15-19","FMLE","3.6","3.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","NOR","YEARS15-19","MLE","6.5","6.50000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","NOR","YEARS20-24","BTSX","12.5","12.50000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","NOR","YEARS20-24","FMLE","7.3","7.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","NOR","YEARS20-24","MLE","17.3","17.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","NOR","YEARS25-29","BTSX","11.9","11.90000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","NOR","YEARS25-29","FMLE","6.8","6.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","NOR","YEARS25-29","MLE","16.7","16.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LI","NPL","YEARS05-09","BTSX","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LI","NPL","YEARS05-09","FMLE","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LI","NPL","YEARS05-09","MLE","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LI","NPL","YEARS10-14","BTSX","0.8","0.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LI","NPL","YEARS10-14","FMLE","0.9","0.90000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LI","NPL","YEARS10-14","MLE","0.7","0.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LI","NPL","YEARS15-19","BTSX","11.2","11.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LI","NPL","YEARS15-19","FMLE","13.1","13.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LI","NPL","YEARS15-19","MLE","9.5","9.50000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LI","NPL","YEARS20-24","BTSX","16.4","16.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LI","NPL","YEARS20-24","FMLE","15.5","15.50000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LI","NPL","YEARS20-24","MLE","17.4","17.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LI","NPL","YEARS25-29","BTSX","15.1","15.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LI","NPL","YEARS25-29","FMLE","15.1","15.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LI","NPL","YEARS25-29","MLE","15.0","15.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_HI","NZL","YEARS05-09","BTSX","0.1","0.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_HI","NZL","YEARS05-09","FMLE","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_HI","NZL","YEARS05-09","MLE","0.2","0.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_HI","NZL","YEARS10-14","BTSX","2.2","2.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_HI","NZL","YEARS10-14","FMLE","2.4","2.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_HI","NZL","YEARS10-14","MLE","2.0","2.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_HI","NZL","YEARS15-19","BTSX","19.8","19.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_HI","NZL","YEARS15-19","FMLE","13.6","13.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_HI","NZL","YEARS15-19","MLE","25.7","25.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_HI","NZL","YEARS20-24","BTSX","20.8","20.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_HI","NZL","YEARS20-24","FMLE","10.1","10.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_HI","NZL","YEARS20-24","MLE","30.7","30.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_HI","NZL","YEARS25-29","BTSX","15.2","15.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_HI","NZL","YEARS25-29","FMLE","7.2","7.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_HI","NZL","YEARS25-29","MLE","23.1","23.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_HI","OMN","YEARS05-09","BTSX","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_HI","OMN","YEARS05-09","FMLE","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_HI","OMN","YEARS05-09","MLE","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_HI","OMN","YEARS10-14","BTSX","0.1","0.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_HI","OMN","YEARS10-14","FMLE","0.1","0.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_HI","OMN","YEARS10-14","MLE","0.2","0.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_HI","OMN","YEARS15-19","BTSX","2.7","2.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_HI","OMN","YEARS15-19","FMLE","0.7","0.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_HI","OMN","YEARS15-19","MLE","4.4","4.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_HI","OMN","YEARS20-24","BTSX","6.0","6.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_HI","OMN","YEARS20-24","FMLE","1.1","1.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_HI","OMN","YEARS20-24","MLE","8.7","8.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_HI","OMN","YEARS25-29","BTSX","6.5","6.50000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_HI","OMN","YEARS25-29","FMLE","1.2","1.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_HI","OMN","YEARS25-29","MLE","8.3","8.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_LMI","PAK","YEARS05-09","BTSX","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_LMI","PAK","YEARS05-09","FMLE","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_LMI","PAK","YEARS05-09","MLE","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_LMI","PAK","YEARS10-14","BTSX","1.5","1.50000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_LMI","PAK","YEARS10-14","FMLE","1.8","1.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_LMI","PAK","YEARS10-14","MLE","1.2","1.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_LMI","PAK","YEARS15-19","BTSX","4.8","4.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_LMI","PAK","YEARS15-19","FMLE","6.8","6.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_LMI","PAK","YEARS15-19","MLE","3.0","3.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_LMI","PAK","YEARS20-24","BTSX","5.6","5.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_LMI","PAK","YEARS20-24","FMLE","7.0","7.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_LMI","PAK","YEARS20-24","MLE","4.4","4.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_LMI","PAK","YEARS25-29","BTSX","5.3","5.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_LMI","PAK","YEARS25-29","FMLE","5.1","5.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_LMI","PAK","YEARS25-29","MLE","5.4","5.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PAN","YEARS05-09","BTSX","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PAN","YEARS05-09","FMLE","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PAN","YEARS05-09","MLE","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PAN","YEARS10-14","BTSX","1.6","1.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PAN","YEARS10-14","FMLE","0.5","0.50000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PAN","YEARS10-14","MLE","2.6","2.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PAN","YEARS15-19","BTSX","5.4","5.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PAN","YEARS15-19","FMLE","2.2","2.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PAN","YEARS15-19","MLE","8.5","8.50000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PAN","YEARS20-24","BTSX","7.4","7.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PAN","YEARS20-24","FMLE","2.3","2.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PAN","YEARS20-24","MLE","12.4","12.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PAN","YEARS25-29","BTSX","6.1","6.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PAN","YEARS25-29","FMLE","0.9","0.90000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PAN","YEARS25-29","MLE","11.2","11.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PER","YEARS05-09","BTSX","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PER","YEARS05-09","FMLE","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PER","YEARS05-09","MLE","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PER","YEARS10-14","BTSX","0.7","0.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PER","YEARS10-14","FMLE","0.7","0.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PER","YEARS10-14","MLE","0.7","0.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PER","YEARS15-19","BTSX","4.9","4.90000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PER","YEARS15-19","FMLE","4.6","4.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PER","YEARS15-19","MLE","5.2","5.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PER","YEARS20-24","BTSX","6.4","6.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PER","YEARS20-24","FMLE","4.2","4.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PER","YEARS20-24","MLE","8.6","8.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PER","YEARS25-29","BTSX","6.6","6.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PER","YEARS25-29","FMLE","3.6","3.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PER","YEARS25-29","MLE","9.6","9.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_LMI","PHL","YEARS05-09","BTSX","0.1","0.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_LMI","PHL","YEARS05-09","FMLE","0.1","0.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_LMI","PHL","YEARS05-09","MLE","0.1","0.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_LMI","PHL","YEARS10-14","BTSX","0.8","0.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_LMI","PHL","YEARS10-14","FMLE","0.6","0.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_LMI","PHL","YEARS10-14","MLE","1.0","1.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_LMI","PHL","YEARS15-19","BTSX","4.2","4.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_LMI","PHL","YEARS15-19","FMLE","3.5","3.50000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_LMI","PHL","YEARS15-19","MLE","4.8","4.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_LMI","PHL","YEARS20-24","BTSX","5.7","5.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_LMI","PHL","YEARS20-24","FMLE","3.8","3.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_LMI","PHL","YEARS20-24","MLE","7.4","7.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_LMI","PHL","YEARS25-29","BTSX","4.2","4.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_LMI","PHL","YEARS25-29","FMLE","2.3","2.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_LMI","PHL","YEARS25-29","MLE","6.1","6.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_LMI","PNG","YEARS05-09","BTSX","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_LMI","PNG","YEARS05-09","FMLE","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_LMI","PNG","YEARS05-09","MLE","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_LMI","PNG","YEARS10-14","BTSX","0.9","0.90000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_LMI","PNG","YEARS10-14","FMLE","0.7","0.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_LMI","PNG","YEARS10-14","MLE","1.1","1.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_LMI","PNG","YEARS15-19","BTSX","9.8","9.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_LMI","PNG","YEARS15-19","FMLE","7.2","7.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_LMI","PNG","YEARS15-19","MLE","12.3","12.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_LMI","PNG","YEARS20-24","BTSX","11.6","11.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_LMI","PNG","YEARS20-24","FMLE","5.6","5.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_LMI","PNG","YEARS20-24","MLE","17.3","17.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_LMI","PNG","YEARS25-29","BTSX","10.8","10.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_LMI","PNG","YEARS25-29","FMLE","6.2","6.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","WB_LMI","PNG","YEARS25-29","MLE","15.2","15.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","POL","YEARS05-09","BTSX","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","POL","YEARS05-09","FMLE","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","POL","YEARS05-09","MLE","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","POL","YEARS10-14","BTSX","1.1","1.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","POL","YEARS10-14","FMLE","0.8","0.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","POL","YEARS10-14","MLE","1.4","1.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","POL","YEARS15-19","BTSX","9.3","9.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","POL","YEARS15-19","FMLE","3.5","3.50000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","POL","YEARS15-19","MLE","14.9","14.90000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","POL","YEARS20-24","BTSX","15.6","15.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","POL","YEARS20-24","FMLE","2.8","2.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","POL","YEARS20-24","MLE","27.8","27.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","POL","YEARS25-29","BTSX","15.8","15.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","POL","YEARS25-29","FMLE","2.5","2.50000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","POL","YEARS25-29","MLE","28.6","28.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LI","PRK","YEARS05-09","BTSX","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LI","PRK","YEARS05-09","FMLE","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LI","PRK","YEARS05-09","MLE","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LI","PRK","YEARS10-14","BTSX","1.1","1.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LI","PRK","YEARS10-14","FMLE","1.4","1.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LI","PRK","YEARS10-14","MLE","0.8","0.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LI","PRK","YEARS15-19","BTSX","7.6","7.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LI","PRK","YEARS15-19","FMLE","9.1","9.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LI","PRK","YEARS15-19","MLE","6.2","6.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LI","PRK","YEARS20-24","BTSX","12.3","12.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LI","PRK","YEARS20-24","FMLE","13.1","13.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LI","PRK","YEARS20-24","MLE","11.5","11.50000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LI","PRK","YEARS25-29","BTSX","15.0","15.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LI","PRK","YEARS25-29","FMLE","15.2","15.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LI","PRK","YEARS25-29","MLE","14.8","14.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","PRT","YEARS05-09","BTSX","0.1","0.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","PRT","YEARS05-09","FMLE","0.1","0.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","PRT","YEARS05-09","MLE","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","PRT","YEARS10-14","BTSX","0.1","0.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","PRT","YEARS10-14","FMLE","0.1","0.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","PRT","YEARS10-14","MLE","0.2","0.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","PRT","YEARS15-19","BTSX","2.4","2.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","PRT","YEARS15-19","FMLE","1.2","1.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","PRT","YEARS15-19","MLE","3.5","3.50000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","PRT","YEARS20-24","BTSX","3.9","3.90000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","PRT","YEARS20-24","FMLE","1.6","1.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","PRT","YEARS20-24","MLE","6.3","6.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","PRT","YEARS25-29","BTSX","5.4","5.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","PRT","YEARS25-29","FMLE","1.5","1.50000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","PRT","YEARS25-29","MLE","9.6","9.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PRY","YEARS05-09","BTSX","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PRY","YEARS05-09","FMLE","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PRY","YEARS05-09","MLE","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PRY","YEARS10-14","BTSX","3.0","3.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PRY","YEARS10-14","FMLE","4.0","4.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PRY","YEARS10-14","MLE","2.1","2.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PRY","YEARS15-19","BTSX","15.9","15.90000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PRY","YEARS15-19","FMLE","15.3","15.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PRY","YEARS15-19","MLE","16.6","16.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PRY","YEARS20-24","BTSX","21.1","21.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PRY","YEARS20-24","FMLE","14.6","14.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PRY","YEARS20-24","MLE","27.3","27.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PRY","YEARS25-29","BTSX","18.6","18.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PRY","YEARS25-29","FMLE","10.3","10.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","PRY","YEARS25-29","MLE","26.6","26.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_HI","QAT","YEARS05-09","BTSX","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_HI","QAT","YEARS05-09","FMLE","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_HI","QAT","YEARS05-09","MLE","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_HI","QAT","YEARS10-14","BTSX","0.2","0.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_HI","QAT","YEARS10-14","FMLE","0.1","0.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_HI","QAT","YEARS10-14","MLE","0.4","0.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_HI","QAT","YEARS15-19","BTSX","5.3","5.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_HI","QAT","YEARS15-19","FMLE","0.6","0.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_HI","QAT","YEARS15-19","MLE","7.8","7.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_HI","QAT","YEARS20-24","BTSX","11.2","11.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_HI","QAT","YEARS20-24","FMLE","1.3","1.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_HI","QAT","YEARS20-24","MLE","13.4","13.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_HI","QAT","YEARS25-29","BTSX","9.0","9.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_HI","QAT","YEARS25-29","FMLE","1.2","1.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_HI","QAT","YEARS25-29","MLE","10.7","10.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_UMI","ROU","YEARS05-09","BTSX","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_UMI","ROU","YEARS05-09","FMLE","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_UMI","ROU","YEARS05-09","MLE","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_UMI","ROU","YEARS10-14","BTSX","1.5","1.50000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_UMI","ROU","YEARS10-14","FMLE","1.6","1.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_UMI","ROU","YEARS10-14","MLE","1.5","1.50000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_UMI","ROU","YEARS15-19","BTSX","4.1","4.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_UMI","ROU","YEARS15-19","FMLE","1.6","1.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_UMI","ROU","YEARS15-19","MLE","6.5","6.50000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_UMI","ROU","YEARS20-24","BTSX","5.7","5.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_UMI","ROU","YEARS20-24","FMLE","1.1","1.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_UMI","ROU","YEARS20-24","MLE","10.0","10.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_UMI","ROU","YEARS25-29","BTSX","5.6","5.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_UMI","ROU","YEARS25-29","FMLE","2.2","2.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_UMI","ROU","YEARS25-29","MLE","8.9","8.90000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_UMI","RUS","YEARS05-09","BTSX","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_UMI","RUS","YEARS05-09","FMLE","0.0","0.00000","","",""
